,AC,coh,sex,imm,mrt,p,pp,ex60,ex65
6432,61,1945,0,1,1,3,0,27.975838292872826,23.42758041023456
6433,61,1945,0,1,1,3,1,31.099662037496802,26.43845086739111
6434,61,1945,0,1,1,3,2,31.417207399874055,26.746153997719595
6435,61,1945,0,1,1,3,3,31.64534342454572,26.96738639389824
6436,61,1945,0,1,1,3,4,31.91884562311218,27.232792024709337
6437,61,1945,0,1,1,3,5,34.028705433088554,29.28625674161926
6438,61,1945,0,1,1,4,0,27.815304366899095,23.27372795489921
6439,61,1945,0,1,1,4,1,30.935584734447698,26.279567652118704
6440,61,1945,0,1,1,4,2,31.25284303288417,26.586849801552283
6441,61,1945,0,1,1,4,3,31.480783885312732,26.807792690011205
6442,61,1945,0,1,1,4,4,31.754065710724934,27.072866897568552
6443,61,1945,0,1,1,4,5,33.86296399955918,29.1245854847734
6444,61,1945,0,1,1,5,0,27.896585101066943,23.35161405317588
6445,61,1945,0,1,1,5,1,31.018667677297664,26.360011137819004
6446,61,1945,0,1,1,5,2,31.336072438892213,26.66750775932316
6447,61,1945,0,1,1,5,3,31.564113003930906,26.888598270145504
6448,61,1945,0,1,1,5,4,31.83750759739963,27.153841646576318
6449,61,1945,0,1,1,5,5,33.94690823550136,29.206461150904616
6450,61,1945,0,1,2,1,0,25.936173423600817,21.480179975113675
6451,61,1945,0,1,2,1,1,29.010140692543274,24.421011485820795
6452,61,1945,0,1,2,1,2,29.323480908674288,24.722682487274227
6453,61,1945,0,1,2,1,3,29.54870382272271,24.93971355056173
6454,61,1945,0,1,2,1,4,29.81884122028582,25.200236520978994
6455,61,1945,0,1,2,1,5,31.90925811710706,27.22348507355683
6456,61,1945,0,1,2,2,0,26.64420430564386,22.154307601149398
6457,61,1945,0,1,2,2,1,29.736683697697288,25.120978982528676
6458,61,1945,0,1,2,2,2,30.051609755920012,25.424901470162972
6459,61,1945,0,1,2,2,3,30.277939683433722,25.64350918244406
6460,61,1945,0,1,2,2,4,30.549367675814498,25.90587641898695
6461,61,1945,0,1,2,2,5,32.648049378976744,27.941331164105964
6462,61,1945,0,1,2,3,0,26.24485550390796,21.773823559104635
6463,61,1945,0,1,2,3,1,29.327057383520337,24.726127610042898
6464,61,1945,0,1,2,3,2,29.641104315323965,25.028799758493033
6465,61,1945,0,1,2,3,3,29.866821091773858,25.246532451357787
6466,61,1945,0,1,2,3,4,30.137535059298173,25.507876976192225
6467,61,1945,0,1,2,3,5,32.23171119364389,27.536630213330803
6468,61,1945,0,1,2,4,0,26.086825888144975,21.623442332709494
6469,61,1945,0,1,2,4,1,29.164844266294125,24.56991365013798
6470,61,1945,0,1,2,4,2,29.478532346462398,24.872077037614513
6471,61,1945,0,1,2,4,3,29.703998431813694,25.08945326175475
6472,61,1945,0,1,2,4,4,29.9744198482902,25.3503805175771
6473,61,1945,0,1,2,4,5,32.0666996080348,27.376349083751613
6474,61,1945,0,1,2,5,0,26.16683376829771,21.699564786943935
6475,61,1945,0,1,2,5,1,29.246978566028133,24.648999704550494
6476,61,1945,0,1,2,5,2,29.560849100602674,24.951421658485263
6477,61,1945,0,1,2,5,3,29.78644267027907,25.16897907420607
6478,61,1945,0,1,2,5,4,30.057012893721453,25.43011846296432
6479,61,1945,0,1,2,5,5,32.15026033787594,27.457505824066498
6480,61,1945,1,0,0,1,0,19.154921985002204,15.157171287845943
6481,61,1945,1,0,0,1,1,21.961597151576388,17.74029307658169
6482,61,1945,1,0,0,1,2,22.251761907399008,18.01041126362194
6483,61,1945,1,0,0,1,3,22.46074018319916,18.20526818988209
6484,61,1945,1,0,0,1,4,22.71183867408002,18.439740896228916
6485,61,1945,1,0,0,1,5,24.670407871556947,20.280494218491874
6486,61,1945,1,0,0,2,0,19.794380003845703,15.740529497483365
6487,61,1945,1,0,0,2,1,22.635420717294277,18.3683437421586
6488,61,1945,1,0,0,2,2,22.928583603543363,18.642428129955878
6489,61,1945,1,0,0,2,3,23.139665411950382,18.840075248398165
6490,61,1945,1,0,0,2,4,23.393231532930724,19.077829142087655
6491,61,1945,1,0,0,2,5,25.369006625484705,20.941722072027275
6492,61,1945,1,0,0,3,0,19.433143973728484,15.410572626068088
6493,61,1945,1,0,0,3,1,22.25507774603832,18.013500992329977
6494,61,1945,1,0,0,3,2,22.5465742710361,18.285377451035615
6495,61,1945,1,0,0,3,3,22.75648699703805,18.481471382088504
6496,61,1945,1,0,0,3,4,23.008681746027726,18.717398852870055
6497,61,1945,1,0,0,3,5,24.974896843177476,20.568414340947548
6498,61,1945,1,0,0,4,0,19.290597352434304,15.280661869282076
6499,61,1945,1,0,0,4,1,22.104773816056646,17.873513545223485
6500,61,1945,1,0,0,4,2,22.395593396405893,18.144495577960065
6501,61,1945,1,0,0,4,3,22.605031149019325,18.339960263736092
6502,61,1945,1,0,0,4,4,22.8566686919048,18.575147734046602
6503,61,1945,1,0,0,4,5,24.818997941922017,20.420943682579114
6504,61,1945,1,0,0,5,0,19.3627375540536,15.34638621517774
6505,61,1945,1,0,0,5,1,22.180855554820447,17.94435602726425
6506,61,1945,1,0,0,5,2,22.472019124240205,18.21579238279217
6507,61,1945,1,0,0,5,3,22.681698237480187,18.411576696830966
6508,61,1945,1,0,0,5,4,22.933618931397966,18.647140058190168
6509,61,1945,1,0,0,5,5,24.897922928516838,20.49558747221934
6510,61,1945,1,0,1,1,0,20.549024610715747,16.433098174553734
6511,61,1945,1,0,1,1,1,23.42757522725474,19.110058153358167
6512,61,1945,1,0,1,1,2,23.724005086213484,19.388498180885843
6513,61,1945,1,0,1,1,3,23.93737847295826,19.589208720269472
6514,61,1945,1,0,1,1,4,24.193632199625238,19.830564295294334
6515,61,1945,1,0,1,1,5,26.18812714323318,21.719828648581185
6516,61,1945,1,0,1,2,0,21.20685961650686,17.04019266728297
6517,61,1945,1,0,1,2,1,24.115659628592592,19.757089596383157
6518,61,1945,1,0,1,2,2,24.414719684152846,20.03906384208356
6519,61,1945,1,0,1,2,3,24.629937524440777,20.242259433969796
6520,61,1945,1,0,1,2,4,24.88835395910333,20.48653599063385
6521,61,1945,1,0,1,2,5,26.89789686043161,22.3963527202275
6522,61,1945,1,0,1,3,0,20.83540471825898,16.697017677593127
6523,61,1945,1,0,1,3,1,23.727391417701305,19.391681692316705
6524,61,1945,1,0,1,3,2,24.024990050791313,19.671689067277704
6525,61,1945,1,0,1,3,3,24.23918310617787,19.873501748082997
6526,61,1945,1,0,1,3,4,24.496397989688358,20.116152885514232
6527,61,1945,1,0,1,3,5,26.497582377844793,22.014535736942157
6528,61,1945,1,0,1,4,0,20.688710318931168,16.561755540774847
6529,61,1945,1,0,1,4,1,23.57386725861111,19.247413478440336
6530,61,1945,1,0,1,4,2,23.870871885154227,19.526623661713728
6531,61,1945,1,0,1,4,3,24.08464837048805,19.727875780788647
6532,61,1945,1,0,1,4,4,24.341374788412033,19.969867996477237
6533,61,1945,1,0,1,4,5,26.339159914651585,21.86361372900472
6534,61,1945,1,0,1,5,0,20.76295795974424,16.630197893626637
6535,61,1945,1,0,1,5,1,23.65158540304181,19.320430431556336
6536,61,1945,1,0,1,5,2,23.94889189628692,19.600045576891056
6537,61,1945,1,0,1,5,3,24.16288008003978,19.801582457209697
6538,61,1945,1,0,1,5,4,24.41985473619185,20.043909404518516
6539,61,1945,1,0,1,5,5,26.419367459149676,21.940010929946062
6540,61,1945,1,0,2,1,0,18.988053238730707,15.005504060987452
6541,61,1945,1,0,2,1,1,21.785341301899845,17.57646914097155
6542,61,1945,1,0,2,1,2,22.074686311569263,17.845507759346216
6543,61,1945,1,0,2,1,3,22.283089355787073,18.03960511653425
6544,61,1945,1,0,2,1,4,22.533512957773162,18.273184479526837
6545,61,1945,1,0,2,1,5,24.487373491369777,20.107633838511127
6546,61,1945,1,0,2,2,0,19.625113976444574,15.585789362710313
6547,61,1945,1,0,2,2,1,22.457298540418083,18.20205700009567
6548,61,1945,1,0,2,2,2,22.749689242383464,18.475117129451917
6549,61,1945,1,0,2,2,3,22.960229322503352,18.67204374796341
6550,61,1945,1,0,2,2,4,23.213159998922066,18.908950418160934
6551,61,1945,1,0,2,2,5,25.18450599112762,20.76687080395463
6552,61,1945,1,0,2,3,0,19.26521120766794,15.257543811241874
6553,61,1945,1,0,2,3,1,22.077992925169106,17.8485853200436
6554,61,1945,1,0,2,3,2,22.368690767704173,18.119406655990343
6555,61,1945,1,0,2,3,3,22.578043101181958,18.31475828543754
6556,61,1945,1,0,2,3,4,22.829580433374932,18.549812796577154
6557,61,1945,1,0,2,3,5,24.79121074306573,20.39467080473438
6558,61,1945,1,0,2,4,0,19.123205598627898,15.128325811651225
6559,61,1945,1,0,2,4,1,21.928110375288945,17.70915324654166
6560,61,1945,1,0,2,4,2,22.21812055392378,17.979067706820995
6561,61,1945,1,0,2,4,3,22.426990362715355,18.173781296987787
6562,61,1945,1,0,2,4,4,22.67796159793611,18.40808542658632
6563,61,1945,1,0,2,4,5,24.635643033243817,20.247649294415496
6564,61,1945,1,0,2,5,0,19.19507092846561,15.193698305212475
6565,61,1945,1,0,2,5,1,22.00397799259457,17.779713630107352
6566,61,1945,1,0,2,5,2,22.29433760403706,18.050088733262104
6567,61,1945,1,0,2,5,3,22.5034526084292,18.245126415944146
6568,61,1945,1,0,2,5,4,22.754711510053216,18.47981170651351
6569,61,1945,1,0,2,5,5,24.714399704068448,20.32206491092839
6570,61,1945,1,1,0,1,0,21.470812735030805,17.284616848012636
6571,61,1945,1,1,0,1,1,24.391155270744296,20.01682954508272
6572,61,1945,1,1,0,1,2,24.69121786181985,20.300157747923468
6573,61,1945,1,1,0,1,3,24.907138625468153,20.50430519472543
6574,61,1945,1,1,0,1,4,25.16637914764273,20.749700399009086
6575,61,1945,1,1,0,1,5,27.18165211535592,22.66738198471385
6576,61,1945,1,1,0,2,0,22.139351919778736,17.905706091338786
6577,61,1945,1,1,0,2,1,25.087506009301837,20.67500655243523
6578,61,1945,1,1,0,2,2,25.389981607396784,20.961609863054633
6579,61,1945,1,1,0,2,3,25.60759397163649,21.168059358672178
6580,61,1945,1,1,0,2,4,25.868817393040818,21.41615955610899
6581,61,1945,1,1,0,2,5,27.897868779493713,23.352844312669365
6582,61,1945,1,1,0,3,0,21.76194625220475,17.55473894779514
6583,61,1945,1,1,0,3,1,24.694645057489193,20.30339633282944
6584,61,1945,1,1,0,3,2,24.99578017067362,20.58817735542354
6585,61,1945,1,1,0,3,3,25.212452856320002,20.79334605096822
6586,61,1945,1,1,0,3,4,25.47257483410366,21.039941339338284
6587,61,1945,1,1,0,3,5,27.4939743183918,22.96605641020398
6588,61,1945,1,1,0,4,0,21.61283540081565,17.416321296486306
6589,61,1945,1,1,0,4,1,24.539253924979533,20.156613945389
6590,61,1945,1,1,0,4,2,24.8398440012203,20.4406561023485
6591,61,1945,1,1,0,4,3,25.05613458265323,20.645305432043248
6592,61,1945,1,1,0,4,4,25.31580864107686,20.8912904215077
6593,61,1945,1,1,0,4,5,27.334095201580414,22.81311718601258
6594,61,1945,1,1,0,5,0,21.688310889807983,17.486366416329478
6595,61,1945,1,1,0,5,1,24.617920857541094,20.23090808524787
6596,61,1945,1,1,0,5,2,24.918787928089184,20.515325594908877
6597,61,1945,1,1,0,5,3,25.135272701890266,20.720238772453577
6598,61,1945,1,1,0,5,4,25.395174403727296,20.966533809519223
6599,61,1945,1,1,0,5,5,27.41504310997015,22.89053927870728
6600,61,1945,1,1,1,1,0,22.92574588972444,18.639772734754374
6601,61,1945,1,1,1,1,1,25.904182773331783,21.449771126661457
6602,61,1945,1,1,1,1,2,26.20928145734662,21.73996206342671
6603,61,1945,1,1,1,1,3,26.428732246010426,21.948932567233413
6604,61,1945,1,1,1,1,4,26.692110190440182,22.199994272065048
6605,61,1945,1,1,1,1,5,28.736117460528558,24.157459048792003
6606,61,1945,1,1,1,2,0,23.609190713019537,19.280596233492236
6607,61,1945,1,1,1,2,1,26.611989727337797,22.123590566256745
6608,61,1945,1,1,1,2,2,26.91919518894587,22.41668488103954
6609,61,1945,1,1,1,2,3,27.14012217496533,22.627694981689263
6610,61,1945,1,1,1,2,4,27.40522974553493,22.881152025738782
6611,61,1945,1,1,1,2,5,29.461230476204342,24.85540260283952
6612,61,1945,1,1,1,3,0,23.22350061241811,18.918643477557243
6613,61,1945,1,1,1,3,1,26.212765289874255,21.743277947981973
6614,61,1945,1,1,1,3,2,26.518800728527804,22.034757355545583
6615,61,1945,1,1,1,3,3,26.738907932799233,22.24463306636406
6616,61,1945,1,1,1,3,4,27.00305502676225,22.496757934382202
6617,61,1945,1,1,1,3,5,29.05239739946409,24.46167574762398
6618,61,1945,1,1,1,4,0,23.07102419516753,18.775775459796275
6619,61,1945,1,1,1,4,1,26.05478626413196,21.592966265153823
6620,61,1945,1,1,1,4,2,26.360345728134934,21.883790497544496
6621,61,1945,1,1,1,4,3,26.580119409145563,22.093205932598703
6622,61,1945,1,1,1,4,4,26.843875708676805,22.344790222319833
6623,61,1945,1,1,1,4,5,28.890507681751888,24.30591893610287
6624,61,1945,1,1,1,5,0,23.148209901033557,18.848081147812362
6625,61,1945,1,1,1,5,1,26.134768432129214,21.669053387723405
6626,61,1945,1,1,1,5,2,26.440569809744257,21.96021048495768
6627,61,1945,1,1,1,5,3,26.660513005737087,22.169859768778796
6628,61,1945,1,1,1,5,4,26.924467930861596,22.42171870967058
6629,61,1945,1,1,1,5,5,28.972477573956507,24.384772678316505
6630,61,1945,1,1,2,1,0,21.296001397486634,17.122687380990325
6631,61,1945,1,1,2,1,1,24.20873640105212,19.844800748537327
6632,61,1945,1,1,2,1,2,24.508138302846376,20.12723623421205
6633,61,1945,1,1,2,1,3,24.723595834391393,20.330756096408383
6634,61,1945,1,1,2,1,4,24.98229328403565,20.575413756634926
6635,61,1945,1,1,2,1,5,26.993790390812663,22.487910293918254
6636,61,1945,1,1,2,2,0,21.96259095315889,17.74121733360861
6637,61,1945,1,1,2,2,1,24.903583883282096,20.50094248721513
6638,61,1945,1,1,2,2,2,25.20543851588623,20.786700732493316
6639,61,1945,1,1,2,2,3,25.422615598754682,20.992556294693166
6640,61,1945,1,1,2,2,4,25.6833288212941,21.239958659820978
6641,61,1945,1,1,2,2,5,27.7088362824305,23.171743044295695
6642,61,1945,1,1,2,3,0,21.586269055720404,17.391675096429786
6643,61,1945,1,1,2,3,1,24.511558067090572,20.130464762019386
6644,61,1945,1,1,2,3,2,24.812050098184184,20.414374131561335
6645,61,1945,1,1,2,3,3,25.028271941917527,20.61893011876153
6646,61,1945,1,1,2,3,4,25.287865420800305,20.864805419493766
6647,61,1945,1,1,2,3,5,27.30559190413588,22.785861335178474
6648,61,1945,1,1,2,4,0,21.43759835709375,17.253834537063078
6649,61,1945,1,1,2,4,1,24.35650646969209,19.984141513335057
6650,61,1945,1,1,2,4,2,24.656444506435584,20.26730129011361
6651,61,1945,1,1,2,4,3,24.872277942892914,20.47133033577035
6652,61,1945,1,1,2,4,4,25.13141608887559,20.71658639725557
6653,61,1945,1,1,2,4,5,27.145977330856418,22.633289904072
6654,61,1945,1,1,2,5,0,21.512850191169544,17.3235865328843
6655,61,1945,1,1,2,5,1,24.43500084848045,20.058202408183973
6656,61,1945,1,1,2,5,2,24.73522042926951,20.341742983401858
6657,61,1945,1,1,2,5,3,24.951251259681325,20.546039722841705
6658,61,1945,1,1,2,5,4,25.210620814787625,20.79161037070237
6659,61,1945,1,1,2,5,5,27.226790779053225,22.710525127169294
6660,61,1950,0,0,0,1,0,24.442126691385365,20.064927276722855
6661,61,1950,0,0,0,1,1,27.472371789658986,22.94538593747639
6662,61,1950,0,0,0,1,2,27.78194680618146,23.24177053871801
6663,61,1950,0,0,0,1,3,28.004533730931385,23.45509137365697
6664,61,1950,0,0,0,1,4,28.271585818065795,23.711261486637163
6665,61,1950,0,0,0,1,5,30.341038971805094,25.7044827890587
6666,61,1950,0,0,0,2,0,25.13889251659247,20.723666952180015
6667,61,1950,0,0,0,2,1,28.190357881253515,23.63331663512712
6668,61,1950,0,0,0,2,2,28.50176204024214,23.932260039615024
6669,61,1950,0,0,0,2,3,28.72563001319625,24.147377352224755
6670,61,1950,0,0,0,2,4,28.994182328749595,24.40565604807506
6671,61,1950,0,0,0,2,5,31.073938486770214,26.413536690858635
6672,61,1950,0,0,0,3,0,24.745800968305172,20.351743652443414
6673,61,1950,0,0,0,3,1,27.785480965860984,23.245156162963895
6674,61,1950,0,0,0,3,2,28.095869569908224,23.542676807142612
6675,61,1950,0,0,0,3,3,28.31902634153883,23.756795305002054
6676,61,1950,0,0,0,3,4,28.58674585196855,24.013901767339323
6677,61,1950,0,0,0,3,5,30.6607965322142,26.0136476805845
6678,61,1950,0,0,0,4,0,24.59031608000832,20.204834329509072
6679,61,1950,0,0,0,4,1,27.625202023875303,23.0916598101931
6680,61,1950,0,0,0,4,2,27.93517729079467,23.388602882913673
6681,61,1950,0,0,0,4,3,28.15804456299808,23.602315855943434
6682,61,1950,0,0,0,4,4,28.425425013055232,23.858946302788393
6683,61,1950,0,0,0,4,5,30.497142151116883,25.85537753259467
6684,61,1950,0,0,0,5,0,24.669030660096464,20.279192953704616
6685,61,1950,0,0,0,5,1,27.706353154269742,23.16936497417297
6686,61,1950,0,0,0,5,2,28.01653851356843,23.46660150962119
6687,61,1950,0,0,0,5,3,28.239552935504626,23.68052053218649
6688,61,1950,0,0,0,5,4,28.50710572982606,23.937392849906182
6689,61,1950,0,0,0,5,5,30.58000960665271,25.935508972342298
6690,61,1950,0,0,1,1,0,25.956020558012074,21.49904796815024
6691,61,1950,0,0,1,1,1,29.03052507057531,24.4406269422582
6692,61,1950,0,0,1,1,2,29.343911436920344,24.74236322380258
6693,61,1950,0,0,1,1,3,29.569166619408964,24.95944005627177
6694,61,1950,0,0,1,1,4,29.83934171773707,25.220016648406325
6695,61,1950,0,0,1,1,5,31.930007003966118,27.24362709146231
6696,61,1950,0,0,1,2,0,26.66419000647743,22.173366348353234
6697,61,1950,0,0,1,2,1,29.757172845742822,25.140742949705356
6698,61,1950,0,0,1,2,2,30.07214184622649,25.44472667327926
6699,61,1950,0,0,1,2,3,30.298501676180717,25.663377190666168
6700,61,1950,0,0,1,2,4,30.569964419760517,25.925794385160764
6701,61,1950,0,0,1,2,5,32.66886000484553,27.96157108830141
6702,61,1950,0,0,1,3,0,26.264764248656494,21.79277620298983
6703,61,1950,0,0,1,3,1,29.347488430084873,24.745809080900642
6704,61,1950,0,0,1,3,2,29.66158013128354,25.048544762492497
6705,61,1950,0,0,1,3,3,29.88732816969526,25.26632195620872
6706,61,1950,0,0,1,3,4,30.158078598342232,25.52771855045285
6707,61,1950,0,0,1,3,5,32.25248928833204,27.55681746979481
6708,61,1950,0,0,1,4,0,26.106703327723285,21.642351931916842
6709,61,1950,0,0,1,4,1,29.185251612705894,24.58956157057363
6710,61,1950,0,0,1,4,2,29.498985170577207,24.891789386630666
6711,61,1950,0,0,1,4,3,29.724483036197363,25.109210763764626
6712,61,1950,0,0,1,4,4,29.994941554847305,25.3701908898582
6713,61,1950,0,0,1,4,5,32.0874631577804,27.396513639586004
6714,61,1950,0,0,1,5,0,26.186727118611053,21.718496255066523
6715,61,1950,0,0,1,5,1,29.267397961630472,24.668664675272897
6716,61,1950,0,0,1,5,2,29.581313615868314,24.97115060492651
6717,61,1950,0,0,1,5,3,29.806938704378727,25.18875284439054
6718,61,1950,0,0,1,5,4,30.077545707377745,25.449944699826744
6719,61,1950,0,0,1,5,5,32.17103136203555,27.477681996790896
6720,61,1950,0,0,2,1,0,24.259594177463775,19.892745121865058
6721,61,1950,0,0,2,1,1,27.284024877363997,22.765240252938597
6722,61,1950,0,0,2,1,2,27.59309826038094,23.060926039889956
6723,61,1950,0,0,2,1,3,27.815333809183745,23.273756163178945
6724,61,1950,0,0,2,1,4,28.08197431690558,23.52935018864462
6725,61,1950,0,0,2,1,5,30.148585395933132,25.518549569719415
6726,61,1950,0,0,2,2,0,24.954863567434934,20.549457696916033
6727,61,1950,0,0,2,2,1,28.00087043096244,23.451579120116413
6728,61,1950,0,0,2,2,2,28.311804328985794,23.74986304587834
6729,61,1950,0,0,2,2,3,28.535342993627538,23.96451741475864
6730,61,1950,0,0,2,2,4,28.803509728058955,24.222252831075714
6731,61,1950,0,0,2,2,5,30.880629821998525,26.22636921358701
6732,61,1950,0,0,2,3,0,24.562603356901604,20.178662333919014
6733,61,1950,0,0,2,3,1,27.596626780897683,23.064303796778603
6734,61,1950,0,0,2,3,2,27.906527668775915,23.361143027744276
6735,61,1950,0,0,2,3,3,28.129342844620695,23.574783088612783
6736,61,1950,0,0,2,3,4,28.396662277128296,23.831327945536074
6737,61,1950,0,0,2,3,5,30.467958987088974,25.82716265453526
6738,61,1950,0,0,2,4,0,24.40745646566248,20.032210310982254
6739,61,1950,0,0,2,4,1,27.436605560018442,22.911166734505763
6740,61,1950,0,0,2,4,2,27.74608603395814,23.207419535931123
6741,61,1950,0,0,2,4,3,27.96860673644828,23.42064782272569
6742,61,1950,0,0,2,4,4,28.23558125682547,23.676709288695772
6743,61,1950,0,0,2,4,5,30.30449912134224,25.66917245300015
6744,61,1950,0,0,2,5,0,24.485999273193105,20.106336623626508
6745,61,1950,0,0,2,5,1,27.51762569640093,22.98868934621073
6746,61,1950,0,0,2,5,2,27.82731985807236,23.285240108141874
6747,61,1950,0,0,2,5,3,28.049990236982538,23.49867761729553
6748,61,1950,0,0,2,5,4,28.31714007346024,23.754984697991947
6749,61,1950,0,0,2,5,5,30.387267547965465,25.749161482615804
6750,61,1950,0,1,0,1,0,26.94733624194627,22.443552104863393
6751,61,1950,0,1,0,1,1,30.047342014973356,25.42078082077722
6752,61,1950,0,1,0,1,2,30.362908339967397,25.725618169296503
6753,61,1950,0,1,0,1,3,30.5896834782567,25.944864740343583
6754,61,1950,0,1,0,1,4,30.861627960040913,26.207976666430056
6755,61,1950,0,1,0,1,5,32.96342341729918,28.24816596126601
6756,61,1950,0,1,0,2,0,27.662089250060884,23.126977646644477
6757,61,1950,0,1,0,2,1,30.778927306109118,26.12793977507091
6758,61,1950,0,1,0,2,2,31.095903513852935,26.43481048913064
6759,61,1950,0,1,0,2,3,31.32365162264784,26.65546950396435
6760,61,1950,0,1,0,2,4,31.596714524789668,26.92021749449435
6761,61,1950,0,1,0,2,5,33.704582778372696,28.97014740296263
6762,61,1950,0,1,0,3,0,27.25900750119736,22.741322388033723
6763,61,1950,0,1,0,3,1,30.36650977987443,25.72909887148553
6764,61,1950,0,1,0,3,2,30.682708913790822,26.03484500284727
6765,61,1950,0,1,0,3,3,30.90992235073743,26.254724436620418
6766,61,1950,0,1,0,3,4,31.182372858759596,26.518571604437238
6767,61,1950,0,1,0,3,5,33.28705421946473,28.563272474705787
6768,61,1950,0,1,0,4,0,27.099459105897424,22.588842861569127
6769,61,1950,0,1,0,4,1,30.203154238768533,25.57125840415357
