,AC,coh,dis,sex,imm,mrt,p,pp,ex60,ex65
19522,63,1930,1,0,0,2,4,4,22.0975756990771,17.894501432468452
19523,63,1930,1,0,0,2,4,5,24.04196509349962,19.713392749386863
19524,63,1930,1,0,0,2,5,0,18.83800057096832,14.900140933411203
19525,63,1930,1,0,0,2,5,1,21.614304361824455,17.44585244164226
19526,63,1930,1,0,0,2,5,2,21.881563338190208,17.693783646548635
19527,63,1930,1,0,0,2,5,3,22.04324565115121,17.843991046794248
19528,63,1930,1,0,0,2,5,4,22.24249456606583,18.029319931709505
19529,63,1930,1,0,0,2,5,5,24.191011501425447,19.853659606004207
19530,63,1930,1,0,1,0,1,0,20.99452945613382,16.872687693380627
19531,63,1930,1,0,1,0,1,1,23.88376986327717,19.564639742126214
19532,63,1930,1,0,1,0,1,2,24.16022800815964,19.824680216204925
19533,63,1930,1,0,1,0,1,3,24.327351838378473,19.982066595854512
19534,63,1930,1,0,1,0,1,4,24.533181658672284,20.176093974678903
19535,63,1930,1,0,1,0,1,5,26.539418733570237,22.077550934722268
19536,63,1930,1,0,1,0,2,0,21.632149999486025,17.46239334183685
19537,63,1930,1,0,1,0,2,1,24.550025076270238,20.191980762785125
19538,63,1930,1,0,1,0,2,2,24.82880781233019,20.455128747954706
19539,63,1930,1,0,1,0,2,3,24.99730608167291,20.614356610594182
19540,63,1930,1,0,1,0,2,4,25.204797517669093,20.810614414213124
19541,63,1930,1,0,1,0,2,5,27.22557790739998,22.731801272503386
19542,63,1930,1,0,1,0,3,0,21.292894417111743,17.148295687926552
19543,63,1930,1,0,1,0,3,1,24.195775693258245,19.85814501231963
19544,63,1930,1,0,1,0,3,2,24.473341642451672,20.119663787859082
19545,63,1930,1,0,1,0,3,3,24.641120506337877,20.2779262423344
19546,63,1930,1,0,1,0,3,4,24.847742256468567,20.473014780601257
19547,63,1930,1,0,1,0,3,5,26.860912344914293,22.38386105825757
19548,63,1930,1,0,1,0,4,0,21.19654197084441,17.05922667967886
19549,63,1930,1,0,1,0,4,1,24.095065483255674,19.763352380503814
19550,63,1930,1,0,1,0,4,2,24.372277612202705,20.024398493478117
19551,63,1930,1,0,1,0,4,3,24.53984727210741,20.182380846506486
19552,63,1930,1,0,1,0,4,4,24.746216102932404,20.37713011674567
19553,63,1930,1,0,1,0,4,5,26.7571723094561,22.284974981087238
19554,63,1930,1,0,1,0,5,0,21.33925164408518,17.19117071761538
19555,63,1930,1,0,1,0,5,1,24.24421367786417,19.90375501892864
19556,63,1930,1,0,1,0,5,2,24.521948542396178,20.165499616194897
19557,63,1930,1,0,1,0,5,3,24.68982727904675,20.32389589034512
19558,63,1930,1,0,1,0,5,4,24.89656976923854,20.519146512257194
19559,63,1930,1,0,1,0,5,5,26.910796626249642,22.43142653655484
19560,63,1930,1,0,1,1,1,0,22.52574949991101,18.293197243051477
19561,63,1930,1,0,1,1,1,1,25.480650994224543,21.071838439260677
19562,63,1930,1,0,1,1,1,2,25.76243437031762,21.339029758425898
19563,63,1930,1,0,1,1,1,3,25.932706400113684,21.50065307227522
19564,63,1930,1,0,1,1,1,4,26.142341803373302,21.699811666330564
19565,63,1930,1,0,1,1,1,5,28.18186745906619,23.646627014629793
19566,63,1930,1,0,1,1,2,0,23.179596818803688,18.90409184012668
19567,63,1930,1,0,1,1,2,1,26.159493184198638,21.71611415567327
19568,63,1930,1,0,1,1,2,2,26.443298649500317,21.98605193351285
19569,63,1930,1,0,1,1,2,3,26.614765719151674,22.149301951415087
19570,63,1930,1,0,1,1,2,4,26.825845308898668,22.350429987838552
19571,63,1930,1,0,1,1,2,5,28.877984028131635,24.31462307225559
19572,63,1930,1,0,1,1,3,0,22.83184336919127,18.57888016021151
19573,63,1930,1,0,1,1,3,1,25.79865611259867,21.373401122769945
19574,63,1930,1,0,1,1,3,2,26.081403475472992,21.641899500055466
19575,63,1930,1,0,1,1,3,3,26.252245242507247,21.804297017550034
19576,63,1930,1,0,1,1,3,4,26.46256919182231,22.004392980479526
19577,63,1930,1,0,1,1,3,5,28.508109991869787,23.959481885379116
19578,63,1930,1,0,1,1,4,0,22.733021594245216,18.48658889039844
19579,63,1930,1,0,1,1,4,1,25.69602996440032,21.276032509646143
19580,63,1930,1,0,1,1,4,2,25.978469507666933,21.54411307659187
19581,63,1930,1,0,1,1,4,3,26.14912935215312,21.706263123095088
19582,63,1930,1,0,1,1,4,4,26.359233447665265,21.906059468691623
19583,63,1930,1,0,1,1,4,5,28.40285389065184,23.85850430533709
19584,63,1930,1,0,1,1,5,0,22.87937973272056,18.623295003945195
19585,63,1930,1,0,1,1,5,1,25.848008718713444,21.420241761413852
19586,63,1930,1,0,1,1,5,2,26.130903013641145,21.688939720259604
19587,63,1930,1,0,1,1,5,3,26.30183161622518,21.851455447933855
19588,63,1930,1,0,1,1,5,4,26.51226050466982,22.051694527022423
19589,63,1930,1,0,1,1,5,5,28.558717815255033,24.008046245419
19590,63,1930,1,0,1,2,1,0,20.862384171344836,16.75081538794393
19591,63,1930,1,0,1,2,1,1,23.745442655861357,19.434674759928917
19592,63,1930,1,0,1,2,1,2,24.02139850400014,19.694046476456997
19593,63,1930,1,0,1,2,1,3,24.188225311834167,19.85103650828982
19594,63,1930,1,0,1,2,1,4,24.39369601533925,20.04458377696493
19595,63,1930,1,0,1,2,1,5,26.396788210158718,21.941791188947267
19596,63,1930,1,0,1,2,2,0,21.49847882790322,17.338545118982587
19597,63,1930,1,0,1,2,2,1,24.410510368244267,20.060431664165904
19598,63,1930,1,0,1,2,2,2,24.688818998257897,20.322944155221606
19599,63,1930,1,0,1,2,2,3,24.85703696872263,20.481795460538486
19600,63,1930,1,0,1,2,2,4,25.06418956141209,20.67759720518195
19601,63,1930,1,0,1,2,2,5,27.08200529043546,22.594751505241334
19602,63,1930,1,0,1,2,3,0,21.160022484574192,17.025484014218083
19603,63,1930,1,0,1,2,3,1,24.056882598521348,19.727426473395326
19604,63,1930,1,0,1,2,3,2,24.33395965035909,19.988292265950754
19605,63,1930,1,0,1,2,3,3,24.50144944136872,20.146167758224177
19606,63,1930,1,0,1,2,3,4,24.70772171227338,20.34078759291331
19607,63,1930,1,0,1,2,3,5,26.717832619877,22.247487254098967
19608,63,1930,1,0,1,2,4,0,21.06390222435397,16.9367154706612
19609,63,1930,1,0,1,2,4,1,23.95635313177501,19.63287478615994
19610,63,1930,1,0,1,2,4,2,24.233072076852082,19.893262862903118
19611,63,1930,1,0,1,2,4,3,24.400350120926692,20.05085524719254
19612,63,1930,1,0,1,2,4,4,24.606366389705105,20.245132160003962
19613,63,1930,1,0,1,2,4,5,26.61423600736984,22.14879743970483
19614,63,1930,1,0,1,2,5,0,21.206268830472027,17.068215452432487
19615,63,1930,1,0,1,2,5,1,24.10523429376954,19.772921362636932
19616,63,1930,1,0,1,2,5,2,24.382482309644725,20.034015394413945
19617,63,1930,1,0,1,2,5,3,24.55007318875804,20.192026144679556
19618,63,1930,1,0,1,2,5,4,24.75646767303994,20.386809810980864
19619,63,1930,1,0,1,2,5,5,26.76764844609241,22.294958989111443
19620,63,1930,1,1,0,0,1,0,14.63898389759802,11.19409601103123
19621,63,1930,1,1,0,0,1,1,17.092455627509704,13.33340424259597
19622,63,1930,1,1,0,0,1,2,17.333212668248876,13.547626560785579
19623,63,1930,1,1,0,0,1,3,17.479201622295435,13.67783780371134
19624,63,1930,1,1,0,0,1,4,17.659454026425063,13.838925035418972
19625,63,1930,1,1,0,0,1,5,19.44048972601725,15.447528704242455
19626,63,1930,1,1,0,0,2,0,15.169594038924313,11.64895629301107
19627,63,1930,1,1,0,0,2,1,17.674226194389153,13.852141752383057
19628,63,1930,1,1,0,0,2,2,17.919197348537857,14.071646386610379
19629,63,1930,1,1,0,0,2,3,18.067683070516317,14.204991018429617
19630,63,1930,1,1,0,0,2,4,18.250959174772674,14.369877008749159
19631,63,1930,1,1,0,0,2,5,20.058724436539563,16.012314090154334
19632,63,1930,1,1,0,0,3,0,14.886436368052935,11.405594533914408
19633,63,1930,1,1,0,0,3,1,17.36423701750174,13.57527852480715
19634,63,1930,1,1,0,0,3,2,17.6069991176237,13.792011887712496
19635,63,1930,1,1,0,0,3,3,17.75417605227423,13.923712565538302
19636,63,1930,1,1,0,0,3,4,17.935867202629424,14.086605460795466
19637,63,1930,1,1,0,0,3,5,19.72962451459336,15.711290578195472
19638,63,1930,1,1,0,0,4,0,14.806363118522409,11.337032432227474
19639,63,1930,1,1,0,0,4,1,17.276381338733053,13.497000375250709
19640,63,1930,1,1,0,0,4,2,17.51850242819609,13.712930550775058
19641,63,1930,1,1,0,0,4,3,17.66529957231642,13.844154795958994
19642,63,1930,1,1,0,0,4,4,17.846530770469847,14.006470091304273
19643,63,1930,1,1,0,0,4,5,19.636221705247745,15.626010867785599
19644,63,1930,1,1,0,0,5,0,14.925016299710311,11.438669544784151
19645,63,1930,1,1,0,0,5,1,17.406535745386392,13.612996296688506
19646,63,1930,1,1,0,0,5,2,17.649604076400916,13.830113513501306
19647,63,1930,1,1,0,0,5,3,17.796962447317267,13.962041890250218
19648,63,1930,1,1,0,0,5,4,17.97887332634447,14.125210838215901
19649,63,1930,1,1,0,0,5,5,19.774573028617304,15.75235463326633
19650,63,1930,1,1,0,1,1,0,15.924113006519173,12.303795272726203
19651,63,1930,1,1,0,1,1,1,18.49533508477568,14.59023126848624
19652,63,1930,1,1,0,1,1,2,18.74578621004063,14.81663733693943
19653,63,1930,1,1,0,1,1,3,18.89751803561753,14.954076244642339
19654,63,1930,1,1,0,1,1,4,19.084724568254227,15.12392619641227
19655,63,1930,1,1,0,1,1,5,20.927197910537696,16.81057543156013
19656,63,1930,1,1,0,1,2,0,16.48356059050432,12.794643988123234
19657,63,1930,1,1,0,1,2,1,19.100060078506992,15.137853298918747
19658,63,1930,1,1,0,1,2,2,19.354231660740723,15.368971738936297
19659,63,1930,1,1,0,1,2,3,19.508166833899754,15.509206322812657
19660,63,1930,1,1,0,1,2,4,19.69804072887842,15.682445824653371
19661,63,1930,1,1,0,1,2,5,21.564043636751798,17.399277412933156
19662,63,1930,1,1,0,1,3,0,16.18527560089567,12.532410218984513
19663,63,1930,1,1,0,1,3,1,18.778039406994274,14.845835218823742
19664,63,1930,1,1,0,1,3,2,19.030261288819013,15.07448111374784
19665,63,1930,1,1,0,1,3,3,19.18304184791858,15.21324882703693
19666,63,1930,1,1,0,1,3,4,19.371518021277303,15.384709862155841
19667,63,1930,1,1,0,1,3,5,21.225193890335035,17.085706271538143
19668,63,1930,1,1,0,1,4,0,16.10081529530603,12.458372937715758
19669,63,1930,1,1,0,1,4,1,18.686691917579004,14.763165184126127
19670,63,1930,1,1,0,1,4,2,18.938347799868556,14.991094570296818
19671,63,1930,1,1,0,1,4,3,19.0907931540267,15.129437204808003
19672,63,1930,1,1,0,1,4,4,19.2788635235489,15.300382861902253
19673,63,1930,1,1,0,1,4,5,21.128959344215613,16.996789884644667
19674,63,1930,1,1,0,1,5,0,16.225952089252935,12.568101342627036
19675,63,1930,1,1,0,1,5,1,18.8220061988645,14.885652006997066
19676,63,1930,1,1,0,1,5,2,19.074498438877807,15.114640350387852
19677,63,1930,1,1,0,1,5,3,19.22743911059711,15.25361122611355
19678,63,1930,1,1,0,1,5,4,19.41610911539435,15.425318581088455
19679,63,1930,1,1,0,1,5,5,21.271494813960906,17.12850836395137
19680,63,1930,1,1,0,2,1,0,14.529862652803278,11.101194363723943
19681,63,1930,1,1,0,2,1,1,16.972345016268893,13.226777937658683
19682,63,1930,1,1,0,2,1,2,17.21219475387134,13.439865168663577
19683,63,1930,1,1,0,2,1,3,17.35764613252794,13.569403193856685
19684,63,1930,1,1,0,2,1,4,17.537247473543335,13.729674324837903
19685,63,1930,1,1,0,2,1,5,19.312524684790144,15.331010407465094
19686,63,1930,1,1,0,2,2,0,15.057800735881434,11.552708424231565
19687,63,1930,1,1,0,2,2,1,17.55196689422048,13.74282488487952
19688,63,1930,1,1,0,2,2,2,17.796076450936965,13.961247997921873
19689,63,1930,1,1,0,2,2,3,17.944051718251274,14.093951043052156
19690,63,1930,1,1,0,2,2,4,18.12670967320479,14.258059179389026
19691,63,1930,1,1,0,2,2,5,19.9290125004237,15.893568042192905
19692,63,1930,1,1,0,2,3,0,14.776054171353664,11.311111091977997
19693,63,1930,1,1,0,2,3,1,17.243104079595373,13.467373131243773
19694,63,1930,1,1,0,2,3,2,17.48498060669174,13.68299697556766
19695,63,1930,1,1,0,2,3,3,17.63163284987392,13.814039516454654
19696,63,1930,1,1,0,2,3,4,17.812688561180444,13.976134526806595
19697,63,1930,1,1,0,2,3,5,19.600827890746565,15.593713390347395
19698,63,1930,1,1,0,2,4,0,14.696386526475665,11.243057192542459
19699,63,1930,1,1,0,2,4,1,17.155575236595134,13.389504095647178
19700,63,1930,1,1,0,2,4,2,17.39680380415588,13.604316597475961
19701,63,1930,1,1,0,2,4,3,17.543072135706762,13.734877893218675
19702,63,1930,1,1,0,2,4,4,17.723662894634288,13.896389486636782
19703,63,1930,1,1,0,2,4,5,19.507690858187893,15.508772411438374
19704,63,1930,1,1,0,2,5,0,14.81443956703549,11.343942548745453
19705,63,1930,1,1,0,2,5,1,17.285246667291478,13.504895387762765
19706,63,1930,1,1,0,2,5,2,17.527432745719512,13.720906976124677
19707,63,1930,1,1,0,2,5,3,17.67426839512844,13.852179512813521
19708,63,1930,1,1,0,2,5,4,17.855546226158605,14.01455335354253
19709,63,1930,1,1,0,2,5,5,19.645649461948345,15.634615553331637
19710,63,1930,1,1,1,0,1,0,16.726277109822078,13.00886526706747
19711,63,1930,1,1,1,0,1,1,19.361439389160786,15.37553361320168
19712,63,1930,1,1,1,0,1,2,19.61714299930198,15.608599965729063
19713,63,1930,1,1,1,0,1,3,19.771985362849623,15.749990161998054
19714,63,1930,1,1,1,0,1,4,19.96295737809321,15.92463073054031
19715,63,1930,1,1,1,0,1,5,21.838640752579124,17.653934722396777
19716,63,1930,1,1,1,0,2,0,17.301397134582157,13.519280414993972
19717,63,1930,1,1,1,0,2,1,19.978597869711688,15.938946206651993
19718,63,1930,1,1,1,0,2,2,20.23774920447588,16.17641398012315
19719,63,1930,1,1,1,0,2,3,20.394632861833667,16.32041524190939
19720,63,1930,1,1,1,0,2,4,20.588075503230243,16.498221336427253
19721,63,1930,1,1,1,0,2,5,22.48552441669911,18.255694985059662
19722,63,1930,1,1,1,0,3,0,16.994894265245538,13.246782931083265
19723,63,1930,1,1,1,0,3,1,19.650061851829793,15.63864297250741
19724,63,1930,1,1,1,0,3,2,19.907406743921822,15.873801420118971
19725,63,1930,1,1,1,0,3,3,20.06322091039158,16.016432738177915
19726,63,1930,1,1,1,0,3,4,20.25536917171908,16.1925780081928
19727,63,1930,1,1,1,0,3,5,22.14141744650939,17.9352740744795
19728,63,1930,1,1,1,0,4,0,16.908050197909866,13.16977026632665
19729,63,1930,1,1,1,0,4,1,19.556822783092482,15.553571996573352
19730,63,1930,1,1,1,0,4,2,19.813643124310875,15.78806120135463
19731,63,1930,1,1,1,0,4,3,19.969146713821342,15.93029549942918
19732,63,1930,1,1,1,0,4,4,20.16091907031751,16.1059594383287
19733,63,1930,1,1,1,0,4,5,22.04365541678634,17.84437193607034
19734,63,1930,1,1,1,0,5,0,17.036709711361407,13.283895940903014
19735,63,1930,1,1,1,0,5,1,19.694932158716806,15.679607265865346
19736,63,1930,1,1,1,0,5,2,19.9525275887939,15.915085567728061
19737,63,1930,1,1,1,0,5,3,20.108490090982322,16.05790663385141
19738,63,1930,1,1,1,0,5,4,20.300817886218933,16.234281945061863
19739,63,1930,1,1,1,0,5,5,22.188447790517156,17.97902512162695
19740,63,1930,1,1,1,1,1,0,18.11385573537544,14.2464998785972
19741,63,1930,1,1,1,1,1,1,20.84567521675721,16.735414003974267
19742,63,1930,1,1,1,1,1,2,21.10929863419745,16.978631956315724
19743,63,1930,1,1,1,1,1,3,21.26882947126551,17.12604404576021
19744,63,1930,1,1,1,1,1,4,21.465475446214608,17.30798485094652
19745,63,1930,1,1,1,1,1,5,23.391113941149033,19.102225748472307
19746,63,1930,1,1,1,1,2,0,18.712705723067792,14.786700208439562
19747,63,1930,1,1,1,1,2,1,21.481575411344924,17.32289211078851
19748,63,1930,1,1,1,1,2,2,21.748227264865132,17.570033624538997
19749,63,1930,1,1,1,1,2,3,21.909550326054823,17.719772713012517
19750,63,1930,1,1,1,1,2,4,22.108364640144472,17.904534013017187
19751,63,1930,1,1,1,1,2,5,24.053063466993848,19.72383349682131
19752,63,1930,1,1,1,1,3,0,18.393764048213598,14.498576213924508
19753,63,1930,1,1,1,1,3,1,21.14322092623392,17.009963007350198
19754,63,1930,1,1,1,1,3,2,21.408286542329105,17.255046269935672
19755,63,1930,1,1,1,1,3,3,21.568670913919487,17.40356468384989
19756,63,1930,1,1,1,1,3,4,21.7663495898256,17.586846478960492
19757,63,1930,1,1,1,1,3,5,23.701068038418377,19.393003843414593
19758,63,1930,1,1,1,1,4,0,18.303310309436405,14.41703463895093
19759,63,1930,1,1,1,1,4,1,21.04713025604703,16.921232726431132
19760,63,1930,1,1,1,1,4,2,21.311735049084355,17.16571935696299
19761,63,1930,1,1,1,1,4,3,21.471846700805795,17.313883912997895
19762,63,1930,1,1,1,1,4,4,21.669195418501094,17.496736800545587
19763,63,1930,1,1,1,1,4,5,23.6010131641613,19.299083229447938
19764,63,1930,1,1,1,1,5,0,18.43730391307153,14.537853667354874
19765,63,1930,1,1,1,1,5,1,21.18945314122386,17.05267615983336
19766,63,1930,1,1,1,1,5,2,21.454738823522224,17.29804455070259
19767,63,1930,1,1,1,1,5,3,21.61525342974,17.446732069414683
19768,63,1930,1,1,1,1,5,4,21.813089670977508,17.630218831956995
19769,63,1930,1,1,1,1,5,5,23.7491931510718,19.438197213908666
19770,63,1930,1,1,1,2,1,0,16.60759824129085,12.904027724163377
19771,63,1930,1,1,1,2,1,1,19.233706316956557,15.259310200765027
19772,63,1930,1,1,1,2,1,2,19.488666773435575,15.491431087799313
19773,63,1930,1,1,1,2,1,3,19.643069087445582,15.632260382559307
19774,63,1930,1,1,1,2,1,4,19.833508448439634,15.806220916512848
19775,63,1930,1,1,1,2,1,5,21.704496692508037,17.529471488788722
19776,63,1930,1,1,1,2,2,0,17.18049762035422,13.411667226867683
19777,63,1930,1,1,1,2,2,1,19.849105800782304,15.820481263268816
19778,63,1930,1,1,1,2,2,2,20.107552809884687,16.05704777519124
19779,63,1930,1,1,1,2,2,3,20.26401948964338,16.200514395456658
19780,63,1930,1,1,1,2,2,4,20.45695748591484,16.377672335652044
19781,63,1930,1,1,1,2,2,5,22.349962249039077,18.1293794143518
19782,63,1930,1,1,1,2,3,0,16.875158892148427,13.140625693443608
19783,63,1930,1,1,1,2,3,1,19.52149145219942,15.521354125053183
19784,63,1930,1,1,1,2,3,2,19.778111622475222,15.75558809729958
19785,63,1930,1,1,1,2,3,3,19.933496692045008,15.897670980799294
19786,63,1930,1,1,1,2,3,4,20.125125596252694,16.073151349482835
19787,63,1930,1,1,1,2,3,5,22.006597927945332,17.80993008890627
19788,63,1930,1,1,1,2,4,0,16.78865260784328,13.064035107509802
19789,63,1930,1,1,1,2,4,1,19.42851999938412,15.436623974872333
19790,63,1930,1,1,1,2,4,2,19.68460971798168,15.670181986350187
19791,63,1930,1,1,1,2,4,3,19.839680704174963,15.811863859193384
19792,63,1930,1,1,1,2,4,4,20.030929446649463,15.986858052150785
19793,63,1930,1,1,1,2,4,5,21.909051701119544,17.71930964087791
19794,63,1930,1,1,1,2,5,0,16.916812964553994,13.17753700265434
19795,63,1930,1,1,1,2,5,1,19.5662339367891,15.562155525036433
19796,63,1930,1,1,1,2,5,2,19.82310746682233,15.796712563608194
19797,63,1930,1,1,1,2,5,3,19.978642548869995,15.938987103419379
19798,63,1930,1,1,1,2,5,4,20.170453022578496,16.114699830006696
19799,63,1930,1,1,1,2,5,5,22.053525223625616,17.853546525546253
19800,63,1935,0,0,0,0,1,0,23.237742945949513,18.9585345373664
19801,63,1935,0,0,0,0,1,1,26.21978168101307,21.773428576730605
19802,63,1935,0,0,0,0,1,2,26.50376032688833,22.04360242325957
19803,63,1935,0,0,0,0,1,3,26.67532973453368,22.20699224598181
19804,63,1935,0,0,0,0,1,4,26.8865329878793,22.408289526762886
19805,63,1935,0,0,0,0,1,5,28.939751073726388,24.37397495004984
19806,63,1935,0,0,0,0,2,0,23.89830784614102,19.578304628778614
19807,63,1935,0,0,0,0,2,1,26.90381122448088,22.424765247290786
19808,63,1935,0,0,0,0,2,2,27.189685199285055,22.697531766208197
19809,63,1935,0,0,0,0,2,3,27.36237451389948,22.86245684979465
19810,63,1935,0,0,0,0,2,4,27.574930942605263,23.065612506174023
19811,63,1935,0,0,0,0,2,5,29.639947587795277,25.04766822472586
19812,63,1935,0,0,0,0,3,0,23.547037294523136,19.24843857045046
19813,63,1935,0,0,0,0,3,1,26.540259876493973,22.07835180589903
19814,63,1935,0,0,0,0,3,2,26.825142219315982,22.349759749274153
19815,63,1935,0,0,0,0,3,3,26.997245624576397,22.513880386945957
19816,63,1935,0,0,0,0,3,4,27.209094126825207,22.71606233200484
19817,63,1935,0,0,0,0,3,5,29.267941597809436,24.6895449645921
19818,63,1935,0,0,0,0,4,0,23.447193157522033,19.154797451626532
19819,63,1935,0,0,0,0,4,1,26.436844050767757,21.979909007977536
19820,63,1935,0,0,0,0,4,2,26.72143785370411,22.250922508224445
19821,63,1935,0,0,0,0,4,3,26.893370764470806,22.41480957001897
19822,63,1935,0,0,0,0,4,4,27.105013256555033,22.616708775206654
19823,63,1935,0,0,0,0,4,5,29.162063938434777,24.587700103342534
19824,63,1935,0,0,0,0,5,0,23.595061793299813,19.293498398356558
19825,63,1935,0,0,0,0,5,1,26.589989412843217,22.12570555360551
19826,63,1935,0,0,0,0,5,2,26.875009475671813,22.397301901531456
19827,63,1935,0,0,0,0,5,3,27.047194256367764,22.56153410340691
19828,63,1935,0,0,0,0,5,4,27.259141083833867,22.76385109254515
19829,63,1935,0,0,0,0,5,5,29.3188459276488,24.738523374173504
19830,63,1935,0,0,0,1,1,0,24.821585074629432,20.44830638550464
19831,63,1935,0,0,0,1,1,1,27.857358110645027,23.335809947506927
19832,63,1935,0,0,0,1,1,2,28.145673045971005,23.61194102565019
19833,63,1935,0,0,0,1,1,3,28.31980433538196,23.778857903305624
19834,63,1935,0,0,0,1,1,4,28.53410268912984,23.9844239335197
19835,63,1935,0,0,0,1,1,5,30.614221685312817,25.98761462670029
19836,63,1935,0,0,0,1,2,0,25.495472718936597,21.085883840087302
19837,63,1935,0,0,0,1,2,1,28.55163130730591,24.00124534680436
19838,63,1935,0,0,0,1,2,2,28.841586906250186,24.279655116123095
19839,63,1935,0,0,0,1,2,3,29.016686823902717,24.447920230444605
19840,63,1935,0,0,0,1,2,4,29.232154455626286,24.65511683555974
19841,63,1935,0,0,0,1,2,5,31.322247590011813,26.672432594642935
19842,63,1935,0,0,0,1,3,0,25.137228469664194,20.746681701629978
19843,63,1935,0,0,0,1,3,1,28.18272122318181,23.647445253942404
19844,63,1935,0,0,0,1,3,2,28.471818859082337,23.924661588695923
19845,63,1935,0,0,0,1,3,3,28.64641235416056,24.092220706732174
